,org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ,@@index,@@case_index
18136,11122,COMPLETE,O_SENT,2012-01-03 19:14:23.391000+00:00,2012-01-03 12:32:08.764000+00:00,197506,14000,18136,2921
18137,10789,COMPLETE,O_SENT_BACK,2012-01-13 10:23:19.289000+00:00,2012-01-03 12:32:08.764000+00:00,197506,14000,18137,2921
18138,10138,COMPLETE,O_ACCEPTED,2012-01-18 15:34:51.945000+00:00,2012-01-03 12:32:08.764000+00:00,197506,14000,18138,2921
18139,10929,COMPLETE,O_SELECTED,2012-01-03 16:02:04.777000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18139,2922
18140,10929,COMPLETE,O_CREATED,2012-01-03 16:02:07.071000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18140,2922
18141,10929,COMPLETE,O_SENT,2012-01-03 16:02:07.104000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18141,2922
18142,10861,COMPLETE,O_CANCELLED,2012-01-11 15:45:01.004000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18142,2922
18143,10861,COMPLETE,O_SELECTED,2012-01-11 15:45:01.004000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18143,2922
18144,10861,COMPLETE,O_CREATED,2012-01-11 15:45:02.252000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18144,2922
18145,10861,COMPLETE,O_SENT,2012-01-11 15:45:02.279000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18145,2922
18146,112,COMPLETE,O_CANCELLED,2012-02-11 09:16:04.045000+00:00,2012-01-03 12:52:17.931000+00:00,197509,2500,18146,2922
18147,11200,COMPLETE,O_SELECTED,2012-01-03 13:13:34.287000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18147,2923
18148,11200,COMPLETE,O_CREATED,2012-01-03 13:13:35.847000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18148,2923
18149,11200,COMPLETE,O_SENT,2012-01-03 13:13:35.876000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18149,2923
18150,10861,COMPLETE,O_CANCELLED,2012-01-04 16:58:26.641000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18150,2923
18151,10861,COMPLETE,O_SELECTED,2012-01-04 16:58:26.641000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18151,2923
18152,10861,COMPLETE,O_CREATED,2012-01-04 16:58:27.611000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18152,2923
18153,10861,COMPLETE,O_SENT,2012-01-04 16:58:27.649000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18153,2923
18154,10899,COMPLETE,O_SENT_BACK,2012-01-12 11:37:46.126000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18154,2923
18155,10138,COMPLETE,O_ACCEPTED,2012-01-16 12:00:52.710000+00:00,2012-01-03 13:01:33.236000+00:00,197512,7000,18155,2923
18156,11189,COMPLETE,O_SELECTED,2012-01-04 09:47:26.299000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18156,2924
18157,11189,COMPLETE,O_CREATED,2012-01-04 09:47:27.893000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18157,2924
18158,11189,COMPLETE,O_SENT,2012-01-04 09:47:27.965000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18158,2924
18159,11189,COMPLETE,O_SELECTED,2012-01-04 09:49:56.935000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18159,2924
18160,11189,COMPLETE,O_CANCELLED,2012-01-04 09:49:56.935000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18160,2924
18161,11189,COMPLETE,O_CREATED,2012-01-04 09:49:57.724000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18161,2924
18162,11189,COMPLETE,O_SENT,2012-01-04 09:49:57.756000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18162,2924
18163,11049,COMPLETE,O_SENT_BACK,2012-01-31 12:15:20.417000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18163,2924
18164,10972,COMPLETE,O_SELECTED,2012-02-03 10:04:57.509000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18164,2924
18165,10972,COMPLETE,O_CANCELLED,2012-02-03 10:04:57.509000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18165,2924
18166,10972,COMPLETE,O_CREATED,2012-02-03 10:04:58.713000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18166,2924
18167,10972,COMPLETE,O_SENT,2012-02-03 10:04:58.761000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18167,2924
18168,10972,COMPLETE,O_ACCEPTED,2012-02-03 10:06:29.028000+00:00,2012-01-03 13:10:35.574000+00:00,197515,50000,18168,2924
18169,11181,COMPLETE,O_SELECTED,2012-01-03 14:06:45.297000+00:00,2012-01-03 13:54:41.306000+00:00,197530,7000,18169,2925
18170,11181,COMPLETE,O_CREATED,2012-01-03 14:06:46.705000+00:00,2012-01-03 13:54:41.306000+00:00,197530,7000,18170,2925
18171,11181,COMPLETE,O_SENT,2012-01-03 14:06:46.730000+00:00,2012-01-03 13:54:41.306000+00:00,197530,7000,18171,2925
18172,10789,COMPLETE,O_SENT_BACK,2012-01-13 16:27:27.190000+00:00,2012-01-03 13:54:41.306000+00:00,197530,7000,18172,2925
18173,10609,COMPLETE,O_DECLINED,2012-03-06 15:22:48.970000+00:00,2012-01-03 13:54:41.306000+00:00,197530,7000,18173,2925
18174,10929,COMPLETE,O_SELECTED,2012-01-03 14:19:09.733000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18174,2926
18175,10929,COMPLETE,O_CREATED,2012-01-03 14:19:10.774000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18175,2926
18176,10929,COMPLETE,O_SENT,2012-01-03 14:19:10.822000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18176,2926
18177,10929,COMPLETE,O_SELECTED,2012-01-03 14:20:20.007000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18177,2926
18178,10929,COMPLETE,O_CANCELLED,2012-01-03 14:20:20.007000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18178,2926
18179,10929,COMPLETE,O_CREATED,2012-01-03 14:20:21.279000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18179,2926
18180,10929,COMPLETE,O_SENT,2012-01-03 14:20:21.356000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18180,2926
18181,10929,COMPLETE,O_CANCELLED,2012-01-03 14:39:29.971000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18181,2926
18182,10929,COMPLETE,O_SELECTED,2012-01-03 14:39:29.971000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18182,2926
18183,10929,COMPLETE,O_CREATED,2012-01-03 14:39:31.071000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18183,2926
18184,10929,COMPLETE,O_SENT,2012-01-03 14:39:31.126000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18184,2926
18185,10899,COMPLETE,O_SENT_BACK,2012-01-04 10:36:53.245000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18185,2926
18186,10138,COMPLETE,O_ACCEPTED,2012-01-04 15:27:06.003000+00:00,2012-01-03 13:57:06.426000+00:00,197533,6000,18186,2926
18187,10929,COMPLETE,O_SELECTED,2012-01-03 18:25:04.072000+00:00,2012-01-03 14:19:12.728000+00:00,197545,50000,18187,2927
18188,10929,COMPLETE,O_CREATED,2012-01-03 18:25:04.994000+00:00,2012-01-03 14:19:12.728000+00:00,197545,50000,18188,2927
18189,10929,COMPLETE,O_SENT,2012-01-03 18:25:05.019000+00:00,2012-01-03 14:19:12.728000+00:00,197545,50000,18189,2927
18190,10789,COMPLETE,O_SENT_BACK,2012-01-13 10:22:19.526000+00:00,2012-01-03 14:19:12.728000+00:00,197545,50000,18190,2927
18191,10972,COMPLETE,O_DECLINED,2012-01-19 11:52:43.532000+00:00,2012-01-03 14:19:12.728000+00:00,197545,50000,18191,2927
18192,10982,COMPLETE,O_SELECTED,2012-01-03 15:14:36.267000+00:00,2012-01-03 15:06:41.881000+00:00,197557,10000,18192,2928
18193,10982,COMPLETE,O_CREATED,2012-01-03 15:14:38.121000+00:00,2012-01-03 15:06:41.881000+00:00,197557,10000,18193,2928
18194,10982,COMPLETE,O_SENT,2012-01-03 15:14:38.161000+00:00,2012-01-03 15:06:41.881000+00:00,197557,10000,18194,2928
18195,112,COMPLETE,O_CANCELLED,2012-02-03 09:15:31.483000+00:00,2012-01-03 15:06:41.881000+00:00,197557,10000,18195,2928
18196,11179,COMPLETE,O_SELECTED,2012-01-06 10:12:42.884000+00:00,2012-01-03 15:29:50.077000+00:00,197581,10000,18196,2929
18197,11179,COMPLETE,O_CREATED,2012-01-06 10:12:45.037000+00:00,2012-01-03 15:29:50.077000+00:00,197581,10000,18197,2929
18198,11179,COMPLETE,O_SENT,2012-01-06 10:12:45.078000+00:00,2012-01-03 15:29:50.077000+00:00,197581,10000,18198,2929
18199,112,COMPLETE,O_CANCELLED,2012-02-06 09:15:06.403000+00:00,2012-01-03 15:29:50.077000+00:00,197581,10000,18199,2929
18200,10929,COMPLETE,O_SELECTED,2012-01-03 20:27:32.888000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18200,2930
18201,10929,COMPLETE,O_CREATED,2012-01-03 20:27:33.964000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18201,2930
18202,10929,COMPLETE,O_SENT,2012-01-03 20:27:33.980000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18202,2930
18203,10929,COMPLETE,O_CANCELLED,2012-01-03 20:28:19.475000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18203,2930
18204,10929,COMPLETE,O_SELECTED,2012-01-03 20:28:19.475000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18204,2930
18205,10929,COMPLETE,O_CREATED,2012-01-03 20:28:20.225000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18205,2930
18206,10929,COMPLETE,O_SENT,2012-01-03 20:28:20.246000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18206,2930
18207,10929,COMPLETE,O_SELECTED,2012-01-03 20:29:07.559000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18207,2930
18208,10929,COMPLETE,O_CANCELLED,2012-01-03 20:29:07.559000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18208,2930
18209,10929,COMPLETE,O_CREATED,2012-01-03 20:29:08.459000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18209,2930
18210,10929,COMPLETE,O_SENT,2012-01-03 20:29:08.513000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18210,2930
18211,11049,COMPLETE,O_SENT_BACK,2012-01-10 08:59:55.685000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18211,2930
18212,10972,COMPLETE,O_CANCELLED,2012-01-10 10:37:00.121000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18212,2930
18213,10972,COMPLETE,O_SELECTED,2012-01-10 10:37:00.121000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18213,2930
18214,10972,COMPLETE,O_CREATED,2012-01-10 10:37:01.467000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18214,2930
18215,10972,COMPLETE,O_SENT,2012-01-10 10:37:01.498000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18215,2930
18216,10972,COMPLETE,O_ACCEPTED,2012-01-10 10:49:28.338000+00:00,2012-01-03 15:33:07.927000+00:00,197584,7500,18216,2930
18217,11189,COMPLETE,O_SELECTED,2012-01-04 10:09:31.910000+00:00,2012-01-03 15:37:46.266000+00:00,197590,32000,18217,2931
18218,11189,COMPLETE,O_CREATED,2012-01-04 10:09:33.755000+00:00,2012-01-03 15:37:46.266000+00:00,197590,32000,18218,2931
18219,11189,COMPLETE,O_SENT,2012-01-04 10:09:33.792000+00:00,2012-01-03 15:37:46.266000+00:00,197590,32000,18219,2931
18220,11259,COMPLETE,O_SENT_BACK,2012-01-10 10:00:32.665000+00:00,2012-01-03 15:37:46.266000+00:00,197590,32000,18220,2931
18221,10138,COMPLETE,O_ACCEPTED,2012-01-16 12:03:13.462000+00:00,2012-01-03 15:37:46.266000+00:00,197590,32000,18221,2931
18222,11169,COMPLETE,O_SELECTED,2012-01-03 16:10:01.954000+00:00,2012-01-03 16:00:41.905000+00:00,197602,20000,18222,2932
18223,11169,COMPLETE,O_CREATED,2012-01-03 16:10:03.386000+00:00,2012-01-03 16:00:41.905000+00:00,197602,20000,18223,2932
18224,11169,COMPLETE,O_SENT,2012-01-03 16:10:03.434000+00:00,2012-01-03 16:00:41.905000+00:00,197602,20000,18224,2932
18225,10899,COMPLETE,O_SENT_BACK,2012-01-18 10:21:38.868000+00:00,2012-01-03 16:00:41.905000+00:00,197602,20000,18225,2932
18226,11289,COMPLETE,O_DECLINED,2012-01-23 09:22:25.721000+00:00,2012-01-03 16:00:41.905000+00:00,197602,20000,18226,2932
18227,10929,COMPLETE,O_SELECTED,2012-01-03 20:46:06.311000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18227,2933
18228,10929,COMPLETE,O_CREATED,2012-01-03 20:46:07.836000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18228,2933
18229,10929,COMPLETE,O_SENT,2012-01-03 20:46:07.869000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18229,2933
18230,10929,COMPLETE,O_SELECTED,2012-01-03 20:47:07.227000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18230,2933
18231,10929,COMPLETE,O_CANCELLED,2012-01-03 20:47:07.227000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18231,2933
18232,10929,COMPLETE,O_CREATED,2012-01-03 20:47:08.580000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18232,2933
18233,10929,COMPLETE,O_SENT,2012-01-03 20:47:08.604000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18233,2933
18234,10913,COMPLETE,O_SELECTED,2012-01-16 19:02:59.878000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18234,2933
18235,10913,COMPLETE,O_CANCELLED,2012-01-16 19:02:59.878000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18235,2933
18236,10913,COMPLETE,O_CREATED,2012-01-16 19:03:00.672000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18236,2933
18237,10913,COMPLETE,O_SENT,2012-01-16 19:03:00.722000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18237,2933
18238,112,COMPLETE,O_CANCELLED,2012-02-16 09:16:01.843000+00:00,2012-01-03 16:00:58.740000+00:00,197605,10000,18238,2933
18239,10912,COMPLETE,O_SELECTED,2012-01-04 11:25:09.079000+00:00,2012-01-03 16:10:15.412000+00:00,197608,8000,18239,2934
18240,10912,COMPLETE,O_CREATED,2012-01-04 11:25:10.636000+00:00,2012-01-03 16:10:15.412000+00:00,197608,8000,18240,2934
18241,10912,COMPLETE,O_SENT,2012-01-04 11:25:10.697000+00:00,2012-01-03 16:10:15.412000+00:00,197608,8000,18241,2934
18242,10899,COMPLETE,O_SENT_BACK,2012-01-12 11:36:51.161000+00:00,2012-01-03 16:10:15.412000+00:00,197608,8000,18242,2934
18243,10138,COMPLETE,O_ACCEPTED,2012-01-18 10:34:44.444000+00:00,2012-01-03 16:10:15.412000+00:00,197608,8000,18243,2934
18244,10982,COMPLETE,O_SELECTED,2012-01-03 20:44:18.883000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18244,2935
18245,10982,COMPLETE,O_CREATED,2012-01-03 20:44:20.268000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18245,2935
18246,10982,COMPLETE,O_SENT,2012-01-03 20:44:20.299000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18246,2935
18247,10889,COMPLETE,O_CANCELLED,2012-01-17 18:56:30.212000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18247,2935
18248,10889,COMPLETE,O_SELECTED,2012-01-17 18:56:30.212000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18248,2935
18249,10889,COMPLETE,O_CREATED,2012-01-17 18:56:31.669000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18249,2935
18250,10889,COMPLETE,O_SENT,2012-01-17 18:56:31.705000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18250,2935
18251,10899,COMPLETE,O_SENT_BACK,2012-01-30 12:55:21.184000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18251,2935
18252,10629,COMPLETE,O_ACCEPTED,2012-02-02 13:32:59.842000+00:00,2012-01-03 16:26:42.320000+00:00,197614,17000,18252,2935
18253,10929,COMPLETE,O_SELECTED,2012-01-09 11:40:24.018000+00:00,2012-01-03 17:01:46.906000+00:00,197623,5000,18253,2936
18254,10929,COMPLETE,O_CREATED,2012-01-09 11:40:25.326000+00:00,2012-01-03 17:01:46.906000+00:00,197623,5000,18254,2936
18255,10929,COMPLETE,O_SENT,2012-01-09 11:40:25.351000+00:00,2012-01-03 17:01:46.906000+00:00,197623,5000,18255,2936
18256,11259,COMPLETE,O_SENT_BACK,2012-01-23 11:42:57.832000+00:00,2012-01-03 17:01:46.906000+00:00,197623,5000,18256,2936
18257,10609,COMPLETE,O_ACCEPTED,2012-02-03 09:50:45.033000+00:00,2012-01-03 17:01:46.906000+00:00,197623,5000,18257,2936
18258,11122,COMPLETE,O_SELECTED,2012-01-03 17:37:55.110000+00:00,2012-01-03 17:30:21.982000+00:00,197632,25000,18258,2937
18259,11122,COMPLETE,O_CREATED,2012-01-03 17:37:56.497000+00:00,2012-01-03 17:30:21.982000+00:00,197632,25000,18259,2937
18260,11122,COMPLETE,O_SENT,2012-01-03 17:37:56.522000+00:00,2012-01-03 17:30:21.982000+00:00,197632,25000,18260,2937
18261,10899,COMPLETE,O_SENT_BACK,2012-01-12 11:45:37.135000+00:00,2012-01-03 17:30:21.982000+00:00,197632,25000,18261,2937
18262,10972,COMPLETE,O_ACCEPTED,2012-01-18 10:59:34.816000+00:00,2012-01-03 17:30:21.982000+00:00,197632,25000,18262,2937
18263,11122,COMPLETE,O_SELECTED,2012-01-03 18:11:17.242000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18263,2938
18264,11122,COMPLETE,O_CREATED,2012-01-03 18:11:18.878000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18264,2938
18265,11122,COMPLETE,O_SENT,2012-01-03 18:11:18.900000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18265,2938
18266,11122,COMPLETE,O_CANCELLED,2012-01-03 18:13:04.209000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18266,2938
18267,11122,COMPLETE,O_SELECTED,2012-01-03 18:13:04.209000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18267,2938
18268,11122,COMPLETE,O_CREATED,2012-01-03 18:13:05.642000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18268,2938
18269,11122,COMPLETE,O_SENT,2012-01-03 18:13:05.666000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18269,2938
18270,11122,COMPLETE,O_CANCELLED,2012-01-03 18:14:39.021000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18270,2938
18271,11122,COMPLETE,O_SELECTED,2012-01-03 18:14:39.021000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18271,2938
18272,11122,COMPLETE,O_CREATED,2012-01-03 18:14:39.893000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18272,2938
18273,11122,COMPLETE,O_SENT,2012-01-03 18:14:39.916000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18273,2938
18274,11122,COMPLETE,O_CANCELLED,2012-01-03 18:17:22.738000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18274,2938
18275,11122,COMPLETE,O_SELECTED,2012-01-03 18:17:22.738000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18275,2938
18276,11122,COMPLETE,O_CREATED,2012-01-03 18:17:24.193000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18276,2938
18277,11122,COMPLETE,O_SENT,2012-01-03 18:17:24.233000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18277,2938
18278,11259,COMPLETE,O_SENT_BACK,2012-01-10 10:03:45.331000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18278,2938
18279,10609,COMPLETE,O_SELECTED,2012-01-16 13:27:20.636000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18279,2938
18280,10609,COMPLETE,O_CANCELLED,2012-01-16 13:27:20.636000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18280,2938
18281,10609,COMPLETE,O_CREATED,2012-01-16 13:27:21.697000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18281,2938
18282,10609,COMPLETE,O_SENT,2012-01-16 13:27:21.823000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18282,2938
18283,10609,COMPLETE,O_ACCEPTED,2012-01-16 13:28:38.901000+00:00,2012-01-03 18:04:08.610000+00:00,197647,10000,18283,2938
18284,10861,COMPLETE,O_SELECTED,2012-01-04 19:24:10.818000+00:00,2012-01-03 18:38:11.612000+00:00,197656,25000,18284,2939
18285,10861,COMPLETE,O_CREATED,2012-01-04 19:24:12.394000+00:00,2012-01-03 18:38:11.612000+00:00,197656,25000,18285,2939
18286,10861,COMPLETE,O_SENT,2012-01-04 19:24:12.420000+00:00,2012-01-03 18:38:11.612000+00:00,197656,25000,18286,2939
18287,10899,COMPLETE,O_SENT_BACK,2012-01-12 11:42:36.051000+00:00,2012-01-03 18:38:11.612000+00:00,197656,25000,18287,2939
18288,11289,COMPLETE,O_DECLINED,2012-01-17 10:44:28.153000+00:00,2012-01-03 18:38:11.612000+00:00,197656,25000,18288,2939
18289,10929,COMPLETE,O_SELECTED,2012-01-04 15:16:38.228000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18289,2940
18290,10929,COMPLETE,O_CREATED,2012-01-04 15:16:39.820000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18290,2940
18291,10929,COMPLETE,O_SENT,2012-01-04 15:16:39.865000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18291,2940
18292,11259,COMPLETE,O_SENT_BACK,2012-01-16 10:10:06.857000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18292,2940
18293,11049,COMPLETE,O_CANCELLED,2012-01-23 08:35:40.095000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18293,2940
18294,11049,COMPLETE,O_SELECTED,2012-01-23 08:35:40.095000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18294,2940
18295,11049,COMPLETE,O_CREATED,2012-01-23 08:36:31.477000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18295,2940
18296,11049,COMPLETE,O_SENT,2012-01-23 08:36:31.535000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18296,2940
18297,10909,COMPLETE,O_CANCELLED,2012-01-23 10:05:19.589000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,18297,2940
18298,10881,COMPLETE,O_SELECTED,2012-01-04 15:06:33.321000+00:00,2012-01-03 19:45:19.791000+00:00,197674,12000,18298,2941
18299,10881,COMPLETE,O_CREATED,2012-01-04 15:06:35.735000+00:00,2012-01-03 19:45:19.791000+00:00,197674,12000,18299,2941
18300,10881,COMPLETE,O_SENT,2012-01-04 15:06:35.812000+00:00,2012-01-03 19:45:19.791000+00:00,197674,12000,18300,2941
18301,11259,COMPLETE,O_SENT_BACK,2012-01-13 16:29:51.237000+00:00,2012-01-03 19:45:19.791000+00:00,197674,12000,18301,2941
18302,10809,COMPLETE,O_ACCEPTED,2012-01-17 14:02:47.374000+00:00,2012-01-03 19:45:19.791000+00:00,197674,12000,18302,2941
18303,11179,COMPLETE,O_SELECTED,2012-01-04 12:32:49.846000+00:00,2012-01-03 20:07:15.360000+00:00,197680,4000,18303,2942
18304,11179,COMPLETE,O_CREATED,2012-01-04 12:32:50.759000+00:00,2012-01-03 20:07:15.360000+00:00,197680,4000,18304,2942
18305,11179,COMPLETE,O_SENT,2012-01-04 12:32:50.789000+00:00,2012-01-03 20:07:15.360000+00:00,197680,4000,18305,2942
18306,112,COMPLETE,O_CANCELLED,2012-02-04 09:15:36.473000+00:00,2012-01-03 20:07:15.360000+00:00,197680,4000,18306,2942
18307,10929,COMPLETE,O_SELECTED,2012-01-04 16:15:41.089000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18307,2943
18308,10929,COMPLETE,O_CREATED,2012-01-04 16:15:42.196000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18308,2943
18309,10929,COMPLETE,O_SENT,2012-01-04 16:15:42.224000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18309,2943
18310,10929,COMPLETE,O_CANCELLED,2012-01-04 16:18:05.675000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18310,2943
18311,10929,COMPLETE,O_SELECTED,2012-01-04 16:18:05.675000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18311,2943
18312,10929,COMPLETE,O_CREATED,2012-01-04 16:18:06.713000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18312,2943
18313,10929,COMPLETE,O_SENT,2012-01-04 16:18:06.737000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18313,2943
18314,10789,COMPLETE,O_SENT_BACK,2012-01-20 09:32:12.262000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18314,2943
18315,10609,COMPLETE,O_ACCEPTED,2012-01-25 08:29:58.466000+00:00,2012-01-03 20:21:10.093000+00:00,197686,7000,18315,2943
18316,10929,COMPLETE,O_SELECTED,2012-01-03 20:57:37.922000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18316,2944
18317,10929,COMPLETE,O_CREATED,2012-01-03 20:57:38.899000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18317,2944
18318,10929,COMPLETE,O_SENT,2012-01-03 20:57:38.924000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18318,2944
18319,11180,COMPLETE,O_SELECTED,2012-02-02 18:32:56.486000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18319,2944
18320,11180,COMPLETE,O_CANCELLED,2012-02-02 18:32:56.486000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18320,2944
18321,11180,COMPLETE,O_CREATED,2012-02-02 18:32:57.917000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18321,2944
18322,11180,COMPLETE,O_SENT,2012-02-02 18:32:58.360000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18322,2944
18323,10909,COMPLETE,O_CANCELLED,2012-02-11 14:56:01.786000+00:00,2012-01-03 20:47:09.949000+00:00,197701,6500,18323,2944
18324,11009,COMPLETE,O_SELECTED,2012-01-05 09:33:35.862000+00:00,2012-01-03 20:51:55.110000+00:00,197704,42942,18324,2945
18325,11009,COMPLETE,O_CREATED,2012-01-05 09:33:37.192000+00:00,2012-01-03 20:51:55.110000+00:00,197704,42942,18325,2945
18326,11009,COMPLETE,O_SENT,2012-01-05 09:33:37.221000+00:00,2012-01-03 20:51:55.110000+00:00,197704,42942,18326,2945
